"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Early-demographic dividend","EAR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9664433205662","44.2403496183009","45.918839833375","44.8832392745391","44.137835831196","45.2343671330121","44.0865696418316","43.4475254509217","41.1399921277014","39.6592059000731","40.0550002453434","38.4155677761745","37.2899086537373","37.563702828487","36.3356153806123","35.5868225083348","37.1368286764335","","","",
"East Asia & Pacific","EAS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4984260417793","24.5804129750004","25.3309755896184","25.725163020247","25.3570052623783","25.6975893629548","26.772328471573","26.1899823444337","25.9974096509832","25.0941120195865","24.6891872129039","23.7235039322153","24.1137415333405","25.2827268056604","25.4571941563316","25.696848139468","25.6811679776847","","","",
"Europe & Central Asia (excluding high income)","ECA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5279527381357","31.6907472605699","30.3656770305614","30.3469136538924","31.9672040297062","31.6642972867284","31.2217604810212","30.9877586309854","30.0370421455124","30.4752284610027","31.7278672813527","32.2159100610644","32.1069606094301","33.1700499514504","34.1947375858725","35.5318393134907","35.9450473546055","","","",
"Europe & Central Asia","ECS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7698739051592","15.6071489820429","15.4025974686874","15.8572568734271","16.0358664577377","16.097701161705","16.4806695988006","16.5701663902854","17.0630755331884","16.510741544079","16.9166638599214","17.197193448764","17.3578509940204","17.9062735212221","17.8196319533917","17.8364921639207","17.7836403005829","","","",
"Ecuador","ECU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8864099979401","61.2352550029755","62.863564491272","62.2355401515961","61.0493659973145","63.0119979381561","61.1255764961243","53.6843061447144","52.1382987499237","50.8508801460266","47.5202560424805","45.4347968101501","43.6306923627853","42.3678308725357","41.9836640357971","43.8699424266815","40.3844356536865","39.3985062837601","","",
"Egypt, Arab Rep.","EGY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4893486499786","63.8256072998047","63.7667953968048","65.4050767421722","64.5525693893433","64.5832598209381","60.4171991348267","60.3274941444397","61.8238031864166","60.4368150234222","62.6281023025513","60.4951024055481","62.9862308502197","61.2108170986176","59.0389668941498","59.4543039798737","59.0074181556702","60.0825130939484","","",
"Euro area","EMU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2762821707894","14.0386481931941","13.922454966935","14.6025372627981","14.8256957195545","14.872364783178","15.3041728384845","15.2803856445876","16.0012207776073","15.3319005830926","15.4679383037747","15.7290936650593","15.7633165739559","15.6512385035821","15.5720162144449","15.6115321593146","15.4442837771498","","","",
"Eritrea","ERI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7679874897003","55.927985906601","46.0220783948898","38.9330565929413","35.1397216320038","35.238915681839","34.4508439302444","44.0930604934692","45.1020926237106","43.7435537576675","52.8378844261169","38.4758651256561","53.9794206619263","54.9022376537323","55.2090704441071","58.4534704685211","58.338338136673","59.1215252876282","","",
"Spain","ESP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3243172764778","24.8522862792015","24.599552154541","22.5480630993843","22.3389178514481","21.959076821804","21.2701991200447","21.038144826889","21.0157692432404","19.5030122995377","20.7595020532608","21.1107447743416","22.8407561779022","23.9831820130348","24.3643820285797","23.7871378660202","23.9391431212425","23.5657900571823","","",
"Estonia","EST","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3646183013916","19.2453235387802","20.5588728189468","20.5128207802773","22.3976030945778","22.6369023323059","23.1662020087242","22.6505145430565","20.7241341471672","20.334954559803","21.918249130249","21.5558990836143","21.5174123644829","22.6050272583961","22.6224437355995","22.7841377258301","22.7288842201233","23.6646249890327","","",
"Ethiopia","ETH","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9573006629944","34.5539838075638","37.4626278877258","34.4589382410049","34.8663151264191","31.3402980566025","38.7753307819366","36.9962364435196","38.4773343801498","41.5392577648163","42.290210723877","46.5378910303116","42.167454957962","42.4040675163269","38.4741246700287","35.609495639801","33.6999893188477","34.4089895486832","","",
"European Union","EUU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4093814625771","15.2623039037258","15.1311878429763","15.1205615956263","15.8845501724697","15.7399599475368","16.1050444854451","16.1021712815498","16.1726972201975","15.7162288407259","15.8663546412187","16.0971672237239","16.1507546924268","16.0168005050094","15.9131186031766","16.0155562905395","15.9253765298603","15.8184501873583","","",
"Fragile and conflict affected situations","FCS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5407563268447","48.6800899501332","50.2945600235635","52.9976342424555","48.1546194845977","50.4030562966415","46.8486488260805","47.6337735191327","50.3662413415834","48.5958996362393","49.2775991453476","48.4791673794576","49.3315152437411","52.0987408855468","51.6694310151901","53.9376139533179","59.9011544488018","61.6269654533574","","",
"Finland","FIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1698155403137","22.6050451397896","21.9600632786751","21.4472502470016","20.9853768348694","20.6659376621246","19.720958173275","19.8201462626457","19.5440500974655","19.3883702158928","19.9649587273598","19.3373337388039","18.6953157186508","19.3373337388039","18.9236015081406","19.778148829937","20.4999953508377","20.2274233102798","","",
"Fiji","FJI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8372665941715","13.1782114505768","12.3189367353916","12.8547295928001","12.955367565155","12.0877481997013","14.3463715910912","15.5871123075485","16.5056124329567","24.5894014835358","22.3707228899002","25.3167867660522","24.7892469167709","22.5466370582581","19.8963731527328","21.0260450839996","20.6382855772972","15.5942484736443","","",
"France","FRA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.27377161383629","7.33573958277702","7.1379691362381","7.37661868333817","7.24623203277588","7.36894682049751","9.34363007545471","9.50695797801018","9.99231413006783","10.1496562361717","10.2206900715828","10.2215513586998","10.1012021303177","9.92871150374413","9.84514728188515","9.70665290951729","9.55142080783844","9.38421934843063","","",
"Faroe Islands","FRO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81945499777794","4.81115914881229","5.41147701442242","4.89492900669575","4.35161031782627","3.20276245474815","5.03086112439632","4.466363042593","4.09926921129227","3.74973751604557","3.23353186249733","3.0252194032073","2.8849869966507","2.71205008029938","2.69459076225758","2.57022976875305","2.55981273949146","2.40353066474199","","",
"Gabon","GAB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1300783157349","50.799834728241","54.068249464035","50.0915050506592","49.9459385871887","52.135568857193","51.1492669582367","50.3723442554474","51.9637584686279","50.6316065788269","25.5056470632553","27.731528878212","28.0047625303268","28.5930186510086","28.1298100948334","25.9046584367752","22.550892829895","25.1563906669617","","",
"United Kingdom","GBR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5985915064812","11.4437632262707","11.3463491201401","11.530052870512","10.3467687964439","9.89893302321434","10.1819269359112","10.4098595678806","9.43675860762596","9.37260314822197","9.79340597987175","9.88319367170334","9.71523821353912","15.0352597236633","14.9742692708969","15.1235789060593","15.4932603240013","15.9568220376968","","",
"Georgia","GEO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9843420982361","76.4383018016815","77.1285474300385","79.2079210281372","79.4369637966156","79.5854926109314","77.2643268108368","75.6735980510712","66.5458917617798","68.9089894294739","72.7272748947144","75.6121456623077","73.4367847442627","69.07719373703","65.9756124019623","57.3243379592896","55.5187225341797","54.7619044780731","","",
"Ghana","GHA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3433496952057","47.5735515356064","53.1688809394836","51.3824462890625","51.0330140590668","40.1393830776215","40.8095568418503","40.6928539276123","40.6457960605621","33.9934557676315","33.2005947828293","35.5645477771759","39.5958632230759","38.8757079839706","45.0506389141083","35.8030617237091","37.8237277269363","40.2916967868805","","",
"Gibraltar","GIB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5946021080017","50.4680752754211","46.250057220459","49.5126187801361","55.5043160915375","60.7453882694244","64.3504858016968","68.0336534976959","67.2618567943573","66.9331848621368","65.1871681213379","59.9856436252594","62.3992919921875","61.9059860706329","58.3592534065247","49.3524044752121","49.7618138790131","56.6835463047028","","",
"Gambia, The","GMB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3171616792679","31.0592859983444","33.4880709648132","25.3629982471466","20.3059077262878","20.7739993929863","20.8697959780693","20.9053039550781","20.9307476878166","21.1339056491852","20.9810242056847","21.1079388856888","21.0333600640297","20.2505305409431","24.6668174862862","23.4721347689629","23.5784634947777","22.0314085483551","","",
"Guinea-Bissau","GNB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1834555864334","38.5928839445114","39.0374064445496","35.6424987316132","32.1809589862823","34.2628002166748","38.5966628789902","36.2037897109985","39.7266238927841","40.1311010122299","42.7008181810379","38.3607119321823","63.5372638702393","68.9235150814056","62.329638004303","69.6419656276703","70.6381916999817","72.0612049102783","","",
"Equatorial Guinea","GNQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8021495342255","79.0265262126923","84.6068263053894","84.1690719127655","79.1354477405548","77.7271866798401","71.87340259552","70.7812190055847","76.7190098762512","57.7485203742981","66.1926627159119","64.3409252166748","48.6562371253967","71.6653764247894","74.481064081192","77.1467506885529","74.463814496994","76.7920136451721","","",
"Greece","GRC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6963963508606","36.6127520799637","35.8188331127167","34.0027451515198","31.9940477609634","29.3095022439957","28.1284719705582","30.9195160865784","30.1383584737778","33.6863577365875","36.6331070661545","36.4295691251755","34.6035450696945","34.7502082586288","","",
"Grenada","GRD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6937119960785","56.5198838710785","52.6995778083801","52.3707032203674","47.7139592170715","45.8578318357468","44.748055934906","49.0538895130157","51.0526418685913","48.8152205944061","49.4978696107864","50.7433176040649","53.716242313385","54.6162664890289","50.2692103385925","52.4643421173096","49.1631269454956","52.4138391017914","","",
"Greenland","GRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9899897575378","62.3153448104858","62.1132969856262","61.6232931613922","60.0353181362152","62.4768793582916","61.5155339241028","61.6237103939056","59.0483367443085","56.9231986999512","58.9491426944733","58.8792026042938","58.3199203014374","57.2453141212463","55.2897214889526","55.0262451171875","53.2391130924225","54.1341066360474","","",
"Guam","GUM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7731037139893","41.6817873716354","39.7546172142029","37.6740366220474","34.024253487587","33.9628636837006","37.1025204658508","36.8858307600021","41.7436808347702","37.2319519519806","36.6947680711746","38.2978796958923","39.7273749113083","38.6135071516037","37.1778011322021","39.749875664711","29.9354672431946","32.4706435203552","","",
"High income","HIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9250355262288","15.4237816117507","15.1161715953287","15.2678197101858","15.1475174760249","15.0362389531027","15.0064720564215","14.9490950794107","14.9772027972545","14.3553700437075","14.3228581267544","14.243349876524","14.1167718591378","14.2397431616444","14.009424253289","13.7013782146872","13.6774258305512","","","",
"Hong Kong SAR, China","HKG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8320150375366","51.2079954147339","50.369131565094","47.9339927434921","49.0090996026993","47.9351252317429","48.5127836465836","49.3700116872787","51.3054490089417","45.1745748519897","46.2852746248245","45.7874715328217","49.919655919075","49.2719143629074","47.1639484167099","49.1517782211304","46.9773560762405","48.7016767263412","","",
"Heavily indebted poor countries (HIPC)","HPC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2898889169165","47.5822886762896","49.3201381617652","48.9328226101577","48.7621253240934","46.5512914130428","46.5233134446149","47.8479343787104","48.6048272676567","45.3732113007292","45.737217028876","45.705311541336","45.2331276467973","46.1132104420684","44.0265966922148","43.6143247099038","45.3198808354166","","","",
"Croatia","HRV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8612523674965","14.38989341259","18.6323627829552","16.6427627205849","18.1215971708298","13.3905962109566","13.3146584033966","12.3942360281944","14.5139083266258","13.7466281652451","13.9567777514458","12.0521694421768","11.4724509418011","8.83127674460411","11.2752825021744","10.9443455934525","10.9739825129509","10.9732516109943","","",
"Haiti","HTI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3734377622604","45.2053010463715","48.1777995824814","48.056161403656","46.4862585067749","46.0160195827484","43.0627673864365","40.1200234889984","38.5795623064041","39.2742395401001","33.3096742630005","26.0862767696381","28.4398168325424","36.2416476011276","31.0153126716614","33.9648813009262","35.2901935577393","40.2279019355774","","",
"Hungary","HUN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3636668920517","28.8657635450363","27.5635778903961","26.3941407203674","25.8719682693481","25.8014261722565","25.0464051961899","27.0143538713455","26.9513517618179","26.2688815593719","27.4455487728119","28.2435715198517","29.3969184160233","28.3848762512207","28.3609092235565","27.4883657693863","27.7182877063751","26.8943250179291","","",
"IBRD only","IBD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4010103191632","46.7303785375843","46.090736907331","44.9722327744908","44.0373392982912","43.581445436272","42.0980557126432","40.3261677432396","38.0602854127771","37.4404161858034","39.4148016155961","38.7429312893912","38.2994336702065","38.2569672115307","37.6597902829596","36.7865052196471","37.630019413825","","","",
"IDA & IBRD total","IBT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8982141019199","47.1301034117773","46.548202710661","45.8153923436048","44.7996250311022","44.3955296877143","43.0928639337036","41.3510682549182","39.1845345558952","38.4686272642381","40.2757670862007","39.5743291011333","39.1020220486263","39.0865874429141","38.5651973155591","37.7737485575831","38.5808630674469","","","",
"IDA total","IDA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7077772218631","54.4665907507007","54.3109764806096","58.703598119605","56.5839998640086","57.1049637300335","57.8359379589008","56.9112473243122","57.0929562356162","55.4773663723548","55.6182388557682","55.4107832743067","54.4157628559977","54.6835052912407","54.7630094364159","54.8203741725056","55.1510238427617","","","",
"IDA blend","IDB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.6132384114076","60.9607214418925","59.6741336855915","69.64035198752","65.491272513349","68.3980591667896","69.6715250947805","65.6753723400034","64.9552603078414","64.9475554256402","63.7223936096995","61.9943867114003","60.5869288469612","60.024855568126","59.8677570512866","60.0438872429103","60.5734412178714","","","",
"Indonesia","IDN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8614696264267","39.455246925354","45.1821357011795","44.9577689170837","44.8092550039291","54.2106986045837","52.325177192688","48.6444264650345","48.1474936008453","48.0902045965195","56.9884240627289","56.9176197052002","53.1679213047028","49.3227243423462","42.5170004367828","41.0932034254074","37.5736832618713","34.6057176589966","","",
"IDA only","IDX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0732524970383","50.5098225735973","51.2056622383854","50.8913938356105","50.4962354373998","49.0068735761443","48.5762798299491","50.2184032429992","51.1147150348771","49.1046760678571","49.7284935179177","50.6437055009157","49.5173464051892","50.276839046141","50.4959647169757","50.6679724917551","50.9770814666835","","","",
"Isle of Man","IMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7020273208618","74.1062104701996","73.3739614486694","73.4247505664825","72.4826693534851","73.1493651866913","72.2570776939392","70.8167254924774","69.1479444503784","66.7577505111694","65.1847660541534","62.2249007225037","63.0001366138458","69.0730333328247","67.0139968395233","64.6644115447998","63.2062017917633","62.4015033245087","","",
"Not classified","INX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1170900762081","10.6470681726933","10.4670740664005","13.1482794880867","12.2186712920666","13.5530039668083","13.9295622706413","11.5712366998196","11.8630886077881","12.7005279064178","13.7956365942955","13.9069586992264","13.8872563838959","14.2764508724213","14.0318304300308","13.2440015673637","12.7751335501671","12.2811168432236","","",
"Iran, Islamic Rep.","IRN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6001625061035","59.2490255832672","54.7459781169891","54.0688514709473","56.5596461296082","56.0949444770813","51.6879916191101","53.2148599624634","55.4785132408142","56.0276091098785","59.3972206115723","57.5215339660645","54.9614727497101","51.0669529438019","42.1944707632065","40.9317791461945","42.2937512397766","41.7565643787384","","",
"Iraq","IRQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6402812004089","29.05013859272","30.2432864904404","33.5454165935516","30.5796146392822","21.5283051133156","22.3909065127373","26.1043518781662","25.1350939273834","61.7380678653717","58.3497762680054","61.8371486663818","76.4699816703796","78.0591666698456","58.0432951450348","","",
"Iceland","ISL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4270685315132","19.473685324192","18.5665622353554","16.9775232672691","17.438368499279","17.2450631856918","16.6077375411987","16.0409018397331","15.9600853919983","16.6221722960472","18.1867465376854","18.4711873531342","18.5705944895744","18.2579651474953","17.9809778928757","17.6364049315453","16.8691843748093","16.480378806591","","",
"Israel","ISR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4898301362991","30.3301990032196","27.8428584337235","28.628545999527","28.7254899740219","30.2432507276535","25.7241040468216","26.6632437705994","25.3470301628113","25.4189074039459","23.8116949796677","23.7593427300453","23.4083563089371","22.6541712880135","23.0137199163437","22.4946230649948","22.3316535353661","22.2508862614632","","",
"Italy","ITA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4644831418991","24.4765087962151","24.1254329681396","23.7189456820488","22.8326410055161","21.6058254241943","21.3174447417259","21.5161547064781","21.339325606823","20.6636443734169","20.5489277839661","22.0269039273262","21.6797590255737","21.7629209160805","22.1368461847305","23.1382578611374","22.9250937700272","23.4858065843582","","",
"Jamaica","JAM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9910882711411","37.562769651413","26.3505786657333","32.0303201675415","25.1806706190109","29.8516601324081","27.1841585636139","32.345849275589","31.1344563961029","24.6888369321823","24.8405948281288","23.3983412384987","21.2739288806915","18.422169983387","21.1395069956779","18.873405456543","17.9459199309349","17.2296956181526","","",
"Jordan","JOR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1003459692001","38.47376704216","39.481708407402","42.0333832502365","40.6849324703217","40.0758534669876","39.1860455274582","36.0476672649384","31.9413930177689","22.7131307125092","21.8551456928253","20.9016397595406","21.5831428766251","22.1334859728813","20.890773832798","29.3695747852325","30.0987184047699","30.4274260997772","","",
"Japan","JPN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9163638949394","15.7857015728951","15.9785076975822","16.8867751955986","16.5889456868172","15.6734347343445","16.4220675826073","15.5150577425957","15.2382656931877","15.1591330766678","14.5703598856926","13.1217837333679","12.9723444581032","12.7012804150581","12.8696799278259","12.9476711153984","12.8543987870216","12.8477171063423","","",
"Kazakhstan","KAZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5105961561203","42.7131801843643","45.8950221538544","44.548100233078","41.0398095846176","34.4123512506485","31.0811668634415","32.7742427587509","24.4726657867432","22.9131549596787","27.5740504264832","26.2548387050629","28.0048340559006","30.8603554964066","26.1369407176971","32.0398598909378","35.5432480573654","33.1494748592377","","",
"Kenya","KEN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1162766218185","46.4623361825943","44.3308413028717","45.0110584497452","44.2074865102768","44.9591368436813","38.4307950735092","35.7691258192062","33.4618866443634","31.5062254667282","30.1785737276077","30.9661358594894","31.6043555736542","32.1320325136185","29.2218029499054","26.8980145454407","24.9997302889824","24.0433126688004","","",
"Kyrgyz Republic","KGZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6464471817017","53.1645596027374","51.6613721847534","51.0793685913086","46.5961396694183","42.5697028636932","39.1801446676254","42.9115146398544","48.6764907836914","38.5899841785431","43.0915027856827","43.5401380062103","43.2436943054199","46.4152067899704","56.3242554664612","54.5397698879242","57.2131156921387","56.3766300678253","","",
